# basin_id,lat,lon,cluster_id,RMSE,NSE,KGE,MAE,TRMSE,                Q0-10_RMSE,Q0-10_NSE,Q0-10_KGE,Q0-10_MAE,Q0-10_TRMSE,                Q10-25_RMSE,Q10-25_NSE,Q10-25_KGE,Q10-25_MAE,Q10-25_TRMSE,                Q25-50_RMSE,Q25-50_NSE,Q25-50_KGE,Q25-50_MAE,Q25-50_TRMSE,                Q50-75_RMSE,Q50-75_NSE,Q50-75_KGE,Q50-75_MAE,Q50-75_TRMSE,                Q75-90_RMSE,Q75-90_NSE,Q75-90_KGE,Q75-90_MAE,Q75-90_TRMSE,                Q90-100_RMSE,Q90-100_NSE,Q90-100_KGE,Q90-100_MAE,Q90-100_TRMSE,                Volume_bias,variance_bias,Q0-10_volume_bias,Q0-10_variance_bias,                Q10-25_volume_bias,Q10-25_variance_bias, Q25-50_volume_bias,Q25-50_variance_bias,                Q50-75_volume_bias,Q50-75_variance_bias, Q75-90_volume_bias,Q75-90_variance_bias,                Q90-100_volume_bias,Q90-100_variance_bias,FDC_slope_bias,E50,winter_volume_bias, spring_volume_bias, summer_volume_bias, fall_volume_bias
08175000,29.215250,-97.449430,5,818.86596,-0.01099,0.06687,3.88317,108.07742,43.44433,-311098.86565,-538.01302,0.73359,16.66753,92.62203,-178903.00623,-406.70418,1.13221,25.96936,153.52071,-147190.58878,-357.69876,1.91325,43.85902,163.41271,-8215.23913,-82.75069,2.27717,46.48736,185.57566,-702.23671,-22.71929,3.78105,45.82595,758.52790,-0.08119,-0.11724,19.77544,67.40777,35.02075,-70.38789,10413.41724,28074806.78642,3853.52091,16554860.95051,2711.10144,12864410.34699,1309.89842,700709.83296,517.68458,58107.07970,-46.66215,-83.57177,   nan,9.00000,46.48526,25.75806,49.93359,26.19822,   nan,   nan,   nan,   nan,   nan,
08202700,29.370790,-99.287820,5,614.08156,-0.74384,-7.85820,1.87624,84.31483,   nan,   nan,   nan,   nan,   nan,   nan,   nan,   nan,   nan,   nan,   nan,   nan,   nan,   nan,   nan,   nan,   nan,   nan,   nan,   nan,   nan,   nan,   nan,   nan,   nan,614.08156,-0.74384,-7.85820,1.87624,84.31483,880.67246,-20.42136,   nan,   nan,   nan,   nan,   nan,   nan,   nan,   nan,   nan,   nan,880.67246,-20.42136,   nan,1.00000,   nan,1210.00780,256.99335,17174.84146,   nan,   nan,   nan,   nan,   nan,
08190000,29.428570,-99.997290,5,2013.87738,-39.47584,-4.88289,9.63885,160.97207,386.03245,-36803.16382,-184.75206,5.80531,41.48280,608.15162,-95226.35897,-300.97527,6.02765,51.65412,856.45399,-36746.02667,-186.12188,7.01776,72.45914,745.70033,-4325.85170,-62.42677,7.67719,75.03854,903.89454,-2057.73510,-42.33415,14.09650,73.78748,1195.92010,-26.15232,-3.51415,23.31550,72.09254,214.23871,4028.93297,1407.55770,3467529.24607,758.95469,9173419.58724,525.87870,3535994.38126,274.62484,414111.69320,230.13411,195812.39930,53.11554,2853.00640,   nan,18.00000,111.81916,215.80768,216.67808,301.71017,   nan,   nan,   nan,   nan,   nan,
08164300,29.466910,-96.812760,5,649.81010,0.10222,-0.22181,3.65497,101.33813,17.30192,-45809248.81561,-6695.50517,0.23720,8.62482,55.15675,-116151.10914,-333.69289,0.81087,21.73226,103.33813,-7499.51482,-75.74374,1.83804,41.93676,155.16219,-2402.62870,-38.13232,3.41175,55.16559,150.33102,-615.91548,-16.55458,4.94408,47.09065,601.29698,0.09447,-0.03817,14.42053,51.99303,87.47824,-80.63294,142146.41123,4283570801.36103,10051.18062,10255444.66752,2270.57352,551981.37732,991.15541,150772.34689,471.02147,31870.44799,-34.92818,-93.13403,   nan,4.00000,25.24087,24.98063,424.01688,147.59972,   nan,   nan,   nan,   nan,   nan,
08190500,29.472730,-100.236460,5,2098.95396,-143.78792,-29.37218,9.86326,185.74146,   nan,   nan,   nan,   nan,   nan,   nan,   nan,   nan,   nan,   nan,1278.46269,-12142382416.07938,-129989.92222,8.29975,123.86249,985.83814,-118785799.59835,-10601.80724,8.81765,91.77681,887.95319,-1420413.58302,-1170.18300,10.44015,75.30422,1005.38707,-36.57544,-6.17871,19.29714,71.16365,2840.62283,13634.42055,   nan,   nan,   nan,   nan,7530230.06546,1122741529266.78589,159566.68793,10989433157.38218,24916.90802,131187226.14229,501.54381,3614.46909,   nan,21.00000,31425.89061,2100.48736,1453.00615,9370.01613,   nan,   nan,   nan,   nan,   nan,
08195000,29.488570,-99.704780,5,1122.31388,-14.14192,-2.33506,5.61275,124.87741,158.89297,-4297.57585,-62.33540,2.37654,29.39199,349.75978,-24840.46743,-153.05429,3.53537,41.06350,321.28869,-19738.23535,-137.36165,2.76208,44.10970,486.31996,-4825.51793,-65.47038,5.75724,66.12552,408.50154,-919.18356,-27.99622,6.57354,53.36742,778.07618,-9.42073,-1.42103,16.93206,62.27306,140.48155,1433.25554,936.35426,404809.22208,477.47130,2401667.08905,166.83937,1941687.03971,291.77468,454157.08823,113.41144,89647.02208,44.64176,944.97074,   nan,19.00000,69.03181,179.63971,98.14886,232.83927,   nan,   nan,   nan,   nan,   nan,
08200000,29.569670,-99.246710,5,426.51657,-1.09425,-0.36746,1.69835,73.64462,   nan,   nan,   nan,   nan,   nan,107.64622,-6392164.76979,-2618.47432,0.81721,28.78921,82.60213,-162280.51472,-394.04968,0.60256,24.15577,161.77493,-8938.05436,-90.92268,1.48143,38.80129,151.26837,-394.67882,-17.73773,2.07251,30.62521,338.30802,-0.50138,0.10205,6.49219,39.59503,105.41678,43.51038,   nan,   nan,89636.49998,606309710.34232,4131.18253,15514244.29743,1665.17598,835238.34470,176.83126,38435.18488,-21.23372,-26.70116,   nan,5.00000,179.55991,67.39459,51.82978,365.14303,   nan,   nan,   nan,   nan,   nan,
08178880,29.723840,-99.070040,5,977.01490,-4.06571,-0.84659,4.98346,117.13395,216.55076,-994834.19807,-1098.83220,3.35814,36.16556,209.35895,-24369.11235,-150.98508,2.16662,34.93753,297.65484,-10395.22777,-97.73441,2.86266,47.40737,469.37817,-5458.15610,-70.76660,4.28325,57.27038,364.16264,-291.59641,-15.04035,5.86714,49.66459,649.84923,-2.34726,-0.14703,16.30519,56.54960,105.78620,458.71782,54650.04104,91287592.67717,1371.87824,2321294.52482,550.21680,991447.71330,313.79995,528312.11522,76.18639,28780.81650,9.38016,285.84618,   nan,22.00000,93.16080,74.53726,84.65362,255.00199,   nan,   nan,   nan,   nan,   nan,
08171300,29.979380,-97.910000,5,1246.80202,-2.55307,-0.89203,6.00938,126.80059,   nan,   nan,   nan,   nan,   nan,   nan,   nan,   nan,   nan,   nan,632.88021,-78158.66578,-327.52774,3.54496,83.29973,452.68548,-1496.52977,-36.12719,4.24182,57.35322,360.93349,-141.45109,-9.91668,6.51654,50.40169,904.86506,-1.39466,0.00801,21.87741,57.53107,151.73235,254.84924,   nan,   nan,   nan,   nan,18634.22087,7374719.21082,367.35363,143783.85805,76.04795,13956.69475,48.95431,102.03646,   nan,25.00000,126.32962,129.72173,120.63422,255.33234,   nan,   nan,   nan,   nan,   nan,
02245500,29.979410,-81.852040,7,430.42157,0.22781,0.17060,3.09020,72.81738,49.17313,-3709.23519,-35.52217,2.20922,23.91907,59.30511,-1014.01635,-19.10286,1.95512,27.04543,78.08460,-153.94076,-5.58567,2.18832,32.24558,81.82453,-31.33471,-2.33986,1.97951,26.41354,63.33650,-5.17204,-0.62606,1.92311,17.20432,403.14224,-0.16251,-0.08487,12.43048,44.33230,8.49472,-88.59597,761.80729,134679.81675,377.39831,42798.77587,223.61947,5007.66465,90.23865,1551.03620,-2.31654,434.22598,-63.74147,-92.35822,-6.85316,10.00000,25.85254,4.65072,-20.34753,68.94325,   nan,   nan,   nan,   nan,   nan,
08165300,30.064100,-99.386990,5,446.00996,-47.47200,-5.58302,2.21364,82.47603,75.60835,-13166.01105,-110.88511,0.99305,18.48584,89.97239,-34678.18539,-181.78167,1.07238,21.68196,167.60767,-19191.16878,-134.20760,1.60235,36.26570,180.21088,-22723.64800,-145.89094,2.00000,38.09816,202.58341,-13082.34232,-109.35623,2.91092,38.97752,288.97215,-22.17755,-3.69180,5.68292,41.28612,268.14522,4742.79786,448.12962,1272074.56413,248.19350,3376748.57898,271.74045,1854306.65423,237.70696,2186409.91938,273.96288,1239050.53200,270.85368,2159.54489,   nan,26.00000,96.22001,289.40249,353.31488,335.79909,   nan,   nan,   nan,   nan,   nan,
08158700,30.082990,-98.007790,5,368.55474,-3.11004,-0.72275,1.87069,75.68965,   nan,   nan,   nan,   nan,   nan,   nan,   nan,   nan,   nan,   nan,201.31038,-330550.40192,-657.07322,1.22522,50.05241,125.64833,-2116.50261,-43.45745,1.03444,29.46378,179.78300,-185.88640,-11.68948,2.46183,31.62468,217.24939,-1.06870,0.20615,6.27024,36.81637,117.38408,312.01346,   nan,   nan,   nan,   nan,35389.95160,30892415.10383,430.48636,204536.29914,65.79458,18502.54168,3.41417,91.44836,   nan,23.00000,79.82883,85.19413,113.36402,238.26212,   nan,   nan,   nan,   nan,   nan,
02246000,30.113300,-81.906490,7,744.58629,0.22622,0.21067,4.34046,88.99512,69.29285,-2752.65620,-31.49403,3.03572,29.83918,117.38895,-1257.30365,-25.13311,3.29581,38.25291,143.91610,-358.36885,-13.54808,2.83420,39.16255,159.69139,-84.85784,-6.47465,2.61672,33.53896,127.89699,-23.38341,-3.01636,3.52744,25.94503,687.93622,0.14924,0.04570,16.51102,47.27322,22.98692,-79.65525,1205.32212,97005.27819,589.47700,69827.06957,234.39407,23393.90242,90.45570,6889.32555,9.00580,2312.57141,-50.53291,-87.92033,-27.35314,4.00000,45.27709,24.41560,-4.55020,66.40497,   nan,   nan,   nan,   nan,   nan,
08070200,30.145490,-95.124380,7,749.05715,-0.12712,0.03715,6.55497,128.29222,52.59542,-1040.35972,-28.68274,1.35217,19.82824,101.03788,-4861.57236,-54.70565,3.01320,36.73373,209.47527,-1493.78091,-27.09447,5.24397,63.08092,235.98402,-318.12242,-12.36883,5.80373,59.65566,204.78075,-27.31972,-3.03500,6.51564,45.42013,637.65835,-0.70261,-0.29008,21.89089,71.52188,33.62778,-65.66041,405.01017,92301.43067,523.33050,318573.32034,526.75826,81595.03134,266.14818,19693.14706,66.66983,2252.42555,-63.92365,-80.61372,305.40136,34.00000,-24.52265,36.50631,276.88726,20.44760,   nan,   nan,   nan,   nan,   nan,
08070000,30.336600,-95.104100,7,701.58191,-0.05393,-0.01220,5.42267,117.82240,40.57722,-1441.94457,-33.86037,1.04223,17.78358,92.83270,-6351.21078,-59.53415,2.80349,37.17657,167.44112,-1580.29671,-28.84579,4.07254,56.08127,203.03627,-408.05402,-14.02625,5.02726,56.79275,166.48495,-54.99686,-4.71073,5.44777,40.78949,620.46374,-0.31599,-0.26177,17.96798,64.41628,43.48284,-73.25680,429.29016,126561.34731,737.47075,372930.82796,543.15244,91926.08420,293.99771,24564.57819,104.46175,4177.80262,-59.60770,-87.28834,   nan,18.00000,-18.72854,47.58467,350.25284,23.56423,   nan,   nan,   nan,   nan,   nan,
08109700,30.339380,-96.904700,5,778.35033,-5.83712,-1.99377,3.99115,109.62825,154.23249,-9206221.19319,-3298.82717,1.85023,27.44886,170.43220,-185450.82808,-418.66428,1.82346,32.57110,255.70151,-53642.42112,-223.71151,2.17334,45.37438,312.09693,-24543.78081,-149.77002,3.05864,52.01226,274.09890,-1860.32870,-39.75282,3.80903,43.42442,561.31673,-4.05495,-0.57288,16.39086,59.61750,241.33194,575.51533,147312.41160,872466912.02361,4556.96781,17487490.99179,1470.00620,5072670.46835,883.80416,2295339.85298,421.14974,172321.94227,75.02665,324.84888,   nan,37.00000,166.71584,177.59204,228.51630,632.33912,   nan,   nan,   nan,   nan,   nan,
08066300,30.481390,-94.779720,7,401.16878,0.01989,0.04760,2.77245,77.99457,19.27942,-322.54036,-15.85658,0.64571,10.80507,53.28371,-3756.71236,-36.03802,1.94082,25.75537,88.36940,-616.46742,-16.13412,2.15654,36.88809,89.64193,-122.32283,-7.55743,2.03330,32.38856,85.88470,-38.51776,-4.01212,2.38693,24.52106,366.74860,-0.21521,-0.22850,9.93865,47.87518,23.67014,-79.39970,109.07864,31642.08639,402.35422,142853.01746,279.38908,31836.30380,121.67956,8765.69852,47.67662,3387.54039,-60.98044,-89.77536,   nan,9.00000,-21.35942,35.85745,179.49911,10.14270,   nan,   nan,   nan,   nan,   nan,
02481510,30.483610,-89.274440,7,2048.06082,0.15285,0.03718,12.31431,127.04551,148.51672,-899.42258,-10.13981,7.41332,44.04145,187.34051,-546.54077,-7.14592,7.63450,47.63632,241.20155,-83.09414,-3.09757,6.90046,50.22228,193.41468,-10.38266,-0.96195,4.82787,31.02438,214.94098,-3.22227,-0.02009,7.67606,31.61763,1998.90280,-0.33127,-0.23413,62.76121,86.29732,-17.64267,-96.34971,582.65931,10794.63212,324.77971,6994.99467,160.52314,2058.18609,42.23694,624.06316,-29.36650,108.12795,-75.80681,-97.27448,-33.18222,10.00000,-48.32078,-23.26719,34.42574,1.16416,   nan,   nan,   nan,   nan,   nan,
07376000,30.503800,-90.677320,7,1044.09788,0.00866,-0.01248,8.85975,114.72826,116.07476,-1524.53431,-15.64944,5.62562,31.94861,169.87581,-5403.25448,-31.01247,6.47840,42.82949,245.09831,-1050.96947,-14.56811,7.13925,54.79346,237.61491,-119.41616,-4.94482,6.25190,46.35925,219.65019,-17.92890,-2.16157,5.56738,28.61986,939.69623,-0.52621,-0.28141,31.29346,65.85510,33.11061,-83.05592,266.23885,30216.13938,260.37236,108107.74633,232.36670,26683.32578,139.15138,4390.50603,37.55639,1491.54558,-60.56384,-86.19726,   nan,25.00000,-27.23340,31.17241,190.19155,77.15263,   nan,   nan,   nan,   nan,   nan,
02481000,30.558610,-89.121940,7,695.41884,0.20619,0.10715,4.61936,94.27806,59.13395,-4799.14666,-27.75166,2.97170,30.81102,78.10935,-2659.26861,-19.72561,3.20571,36.71111,97.26048,-157.16664,-5.29923,2.75716,40.47994,78.13704,-12.83253,-1.08873,1.94499,25.71934,72.29884,-2.64449,-0.01894,2.47190,20.70135,673.21419,-0.37632,-0.17043,23.04860,62.15040,-12.91338,-94.92700,1974.12863,47743.92007,935.48727,37823.60355,329.61331,3852.62545,73.36601,636.16836,-24.55750,121.83916,-74.71885,-95.35116,-25.92047,14.00000,-45.86360,-21.28061,22.63722,38.56746,   nan,   nan,   nan,   nan,   nan,
07375000,30.616020,-90.248690,7,436.30125,0.18883,0.12613,2.96172,67.56574,37.66421,-869.16650,-12.17324,1.97897,16.40861,46.56782,-2459.01972,-20.28028,1.80600,20.22864,75.74177,-604.95348,-11.57743,2.05139,29.24823,81.71278,-164.96057,-6.97175,1.98384,27.18733,72.44183,-14.92908,-1.78090,1.96275,19.01074,411.22988,-0.11676,-0.10497,11.86195,43.93940,17.48164,-88.51242,198.72364,19447.01262,154.93212,49195.83977,148.22685,18012.84780,106.00145,7728.55300,36.47508,1190.82017,-60.46556,-91.64115,70.80092,11.00000,-28.91053,21.74109,81.50592,47.41528,   nan,   nan,   nan,   nan,   nan,
08104900,30.625750,-97.691120,5,659.84091,-0.28529,-0.25984,2.10193,77.06149,45.79341,-5115319.29634,-2242.44672,0.65312,15.27134,108.24240,-956991.84104,-957.25520,1.03526,25.12077,117.85763,-29953.63110,-167.48105,0.96676,30.73042,131.65900,-3341.13645,-54.78593,1.23854,32.29470,174.30139,-187.88183,-11.48875,2.91669,36.39031,599.97591,-0.13162,-0.03755,8.77457,41.98387,86.81587,-52.78261,53830.40320,474763663.73633,10233.65015,90968498.12738,1759.84731,2841032.73744,434.75001,320350.07763,168.81858,17682.77773,-4.14627,-76.95406,   nan,1.00000,87.92226,83.86122,42.46048,154.40651,   nan,   nan,   nan,   nan,   nan,
08150800,30.643520,-99.095880,5,513.38205,-6.77990,-2.58311,2.20589,81.85379,50.20826,-2377751.59304,-1589.93008,0.68169,16.53550,64.78231,-33559.27030,-178.05339,0.65809,19.73429,54.10662,-14930.96481,-118.82198,0.40529,17.79283,159.66113,-7141.17790,-80.36107,1.57535,37.84888,208.29435,-4969.88122,-65.96836,3.23149,40.22519,430.16018,-5.22062,-1.35387,10.32315,51.67194,299.94053,688.87631,56073.70466,221960920.04874,2173.28031,3194233.11440,328.41484,1458494.63451,709.63901,673066.11025,465.22776,459575.33236,173.77318,456.46753,   nan,22.00000,233.04837,284.72334,233.03288,514.01273,   nan,   nan,   nan,   nan,   nan,
08014500,30.698750,-92.893190,7,1688.36385,-0.26346,-0.03169,16.69357,154.54729,233.57665,-1540.68905,-25.67653,9.03886,42.80099,390.36720,-5274.97064,-34.83078,14.61683,66.56719,522.57883,-847.15122,-15.60732,14.13065,78.12346,606.64688,-131.25025,-6.08098,15.04377,70.40626,476.43194,-25.68449,-2.89245,12.31903,39.80841,1332.49068,-0.71309,-0.14496,44.38087,70.54590,62.25461,-52.06179,336.67183,75298.44155,403.80329,133778.92354,287.79065,29915.52313,175.45617,5966.25134,43.48922,2163.46799,-45.76838,-59.08474,50.29350,48.00000,-12.40876,75.45040,285.69625,102.03920,   nan,   nan,   nan,   nan,   nan,
02479300,30.736110,-88.781110,7,2087.28974,0.10252,0.03022,15.32428,132.54868,198.35179,-493.93610,-7.55968,9.58220,39.73501,243.71794,-389.49672,-7.32552,9.25538,43.03281,355.26269,-118.11926,-5.28006,9.17633,50.47318,298.28803,-14.07717,-1.49852,7.31767,35.77798,325.48935,-3.80766,-0.19743,11.17357,38.61414,1984.16379,-0.89231,-0.32372,71.78131,93.91379,-10.78761,-90.34726,244.29726,8270.06794,167.20129,8194.72929,110.70716,4970.59660,35.12413,980.59767,-24.41133,197.66275,-70.24125,-90.45373,-3.71719,22.00000,-43.92858,-19.96873,59.81281,7.40939,   nan,   nan,   nan,   nan,   nan,
02479560,30.809080,-88.458630,7,2411.77697,0.18407,0.17265,22.86706,159.45405,342.67178,-1916.37575,-17.21422,16.54423,60.51927,465.91944,-870.43815,-11.95313,18.11867,68.93841,630.61648,-148.00573,-4.75812,18.03959,76.22775,513.91177,-10.94995,-1.02828,13.04691,47.61376,488.54318,-6.65888,-0.65919,17.05996,42.92072,2140.49210,-0.74853,-0.08607,81.80556,84.20558,7.47928,-83.78350,550.61323,33545.78169,366.79317,17835.39845,203.52476,3872.77589,49.54973,644.45028,-22.71803,465.93001,-62.31489,-82.47092,-29.79972,39.00000,-33.26857,-8.21997,83.06844,58.95538,   nan,   nan,   nan,   nan,   nan,
08103900,30.911570,-98.036970,5,137.91474,-0.82427,-0.38972,0.58003,42.04109,   nan,   nan,   nan,   nan,   nan,   nan,   nan,   nan,   nan,   nan,   nan,   nan,   nan,   nan,   nan,55.52253,-57510.63488,-257.30316,0.27589,26.23554,69.57968,-616.48709,-22.65997,0.99902,22.88788,105.33942,-0.23735,0.07041,2.19393,23.56469,111.00875,16.11428,   nan,   nan,   nan,   nan,   nan,   nan,11573.57461,5378661.47765,602.01564,56822.66231,-28.67558,-53.86695,   nan,11.00000,87.24636,75.34343,112.72656,213.01005,   nan,   nan,   nan,   nan,   nan,
08013000,30.996020,-92.673750,7,2071.59521,-0.16668,-0.13779,19.86512,208.22049,197.45093,-28785.95458,-88.52930,8.98574,57.17773,440.29398,-54452.80727,-118.37832,16.50430,93.19646,621.67700,-2320.91686,-26.11903,17.50643,117.06527,658.12251,-110.25857,-6.16948,15.96052,86.87275,542.15282,-10.54339,-1.36439,13.21652,45.10790,1716.13630,-0.91884,-0.36229,61.43114,90.08344,53.47995,-75.05768,2073.65869,775938.78881,2517.61511,1384993.96627,1260.51885,62343.77630,318.67498,5314.53309,31.84823,867.86906,-68.83997,-85.26589,18.67630,39.00000,-29.14857,46.69196,735.79738,144.97905,   nan,   nan,   nan,   nan,   nan,
